Grid	Lat/Long hddd.ddddd°
Datum	South American '69

Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	Track actual: 07 JUN 2018 14:52	07-06-2018 14:52:45 (UTC-4)	2:27:03	7.5 km	3 kph	

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	S34.98464 W71.24795	07-06-2018 16:17:18 (UTC-4)	207 m			1 m	0:00:06	0.3 kph	259° true
Trackpoint	S34.98464 W71.24795	07-06-2018 16:17:24 (UTC-4)	206 m			0 m	0:00:06	0.2 kph	231° true
Trackpoint	S34.98464 W71.24795	07-06-2018 16:17:30 (UTC-4)	206 m			0 m	0:00:06	0.1 kph	283° true
Trackpoint	S34.98464 W71.24795	07-06-2018 16:17:36 (UTC-4)	206 m			0 m	0:00:06	0.2 kph	213° true
Trackpoint	S34.98464 W71.24795	07-06-2018 16:17:42 (UTC-4)	206 m			0 m	0:00:06	0.1 kph	183° true
Trackpoint	S34.98464 W71.24795	07-06-2018 16:17:48 (UTC-4)	206 m			0 m	0:00:06	0.2 kph	147° true
Trackpoint	S34.98464 W71.24795	07-06-2018 16:17:54 (UTC-4)	206 m			0 m	0:00:06	0.1 kph	62° true
Trackpoint	S34.98465 W71.24796	07-06-2018 16:18:00 (UTC-4)	206 m			1 m	0:00:06	0.4 kph	235° true
Trackpoint	S34.98471 W71.24804	07-06-2018 16:18:06 (UTC-4)	206 m			10 m	0:00:06	6 kph	228° true
Trackpoint	S34.98484 W71.24823	07-06-2018 16:18:12 (UTC-4)	206 m			23 m	0:00:06	14 kph	231° true
Trackpoint	S34.98497 W71.24836	07-06-2018 16:18:18 (UTC-4)	206 m			19 m	0:00:06	11 kph	220° true
Trackpoint	S34.98501 W71.24849	07-06-2018 16:18:24 (UTC-4)	205 m			12 m	0:00:06	7 kph	248° true
Trackpoint	S34.98493 W71.24851	07-06-2018 16:18:30 (UTC-4)	205 m			9 m	0:00:06	6 kph	349° true
Trackpoint	S34.98473 W71.24853	07-06-2018 16:18:36 (UTC-4)	204 m			23 m	0:00:06	14 kph	354° true
Trackpoint	S34.98456 W71.24857	07-06-2018 16:18:42 (UTC-4)	203 m			19 m	0:00:06	12 kph	350° true
Trackpoint	S34.98436 W71.24859	07-06-2018 16:18:48 (UTC-4)	203 m			21 m	0:00:06	13 kph	354° true
Trackpoint	S34.98429 W71.24867	07-06-2018 16:18:54 (UTC-4)	202 m			11 m	0:00:06	7 kph	320° true
Trackpoint	S34.98430 W71.24868	07-06-2018 16:19:00 (UTC-4)	201 m			1 m	0:00:06	0.8 kph	211° true
Trackpoint	S34.98429 W71.24868	07-06-2018 16:19:06 (UTC-4)	202 m			1 m	0:00:06	0.5 kph	309° true
Trackpoint	S34.98429 W71.24868	07-06-2018 16:19:12 (UTC-4)	202 m			1 m	0:00:06	0.4 kph	13° true
Trackpoint	S34.98429 W71.24868	07-06-2018 16:19:18 (UTC-4)	203 m			0 m	0:00:06	0.3 kph	24° true
Trackpoint	S34.98428 W71.24868	07-06-2018 16:19:24 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	43° true
Trackpoint	S34.98428 W71.24868	07-06-2018 16:19:30 (UTC-4)	203 m			0 m	0:00:06	0.0 kph	165° true
Trackpoint	S34.98428 W71.24868	07-06-2018 16:19:36 (UTC-4)	203 m			0 m	0:00:06	0.2 kph	90° true
Trackpoint	S34.98428 W71.24868	07-06-2018 16:19:42 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	351° true
Trackpoint	S34.98428 W71.24868	07-06-2018 16:19:48 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	246° true
Trackpoint	S34.98429 W71.24868	07-06-2018 16:19:54 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	168° true
Trackpoint	S34.98428 W71.24868	07-06-2018 16:20:00 (UTC-4)	203 m			0 m	0:00:06	0.2 kph	316° true
Trackpoint	S34.98428 W71.24868	07-06-2018 16:20:06 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	36° true
Trackpoint	S34.98428 W71.24868	07-06-2018 16:20:12 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	28° true
Trackpoint	S34.98426 W71.24872	07-06-2018 16:20:18 (UTC-4)	204 m			4 m	0:00:06	3 kph	297° true
Trackpoint	S34.98424 W71.24879	07-06-2018 16:20:24 (UTC-4)	204 m			7 m	0:00:06	4 kph	291° true
Trackpoint	S34.98423 W71.24886	07-06-2018 16:20:30 (UTC-4)	204 m			7 m	0:00:06	4 kph	285° true
Trackpoint	S34.98421 W71.24894	07-06-2018 16:20:36 (UTC-4)	205 m			7 m	0:00:06	4 kph	288° true
Trackpoint	S34.98419 W71.24902	07-06-2018 16:20:42 (UTC-4)	204 m			8 m	0:00:06	5 kph	280° true
Trackpoint	S34.98417 W71.24908	07-06-2018 16:20:48 (UTC-4)	205 m			6 m	0:00:06	4 kph	294° true
Trackpoint	S34.98417 W71.24914	07-06-2018 16:20:54 (UTC-4)	208 m			6 m	0:00:06	4 kph	277° true
Trackpoint	S34.98413 W71.24923	07-06-2018 16:21:00 (UTC-4)	209 m			8 m	0:00:06	5 kph	296° true
Trackpoint	S34.98412 W71.24930	07-06-2018 16:21:06 (UTC-4)	209 m			7 m	0:00:06	4 kph	282° true
Trackpoint	S34.98411 W71.24937	07-06-2018 16:21:12 (UTC-4)	209 m			7 m	0:00:06	4 kph	286° true
Trackpoint	S34.98409 W71.24944	07-06-2018 16:21:18 (UTC-4)	209 m			7 m	0:00:06	4 kph	285° true
Trackpoint	S34.98408 W71.24952	07-06-2018 16:21:24 (UTC-4)	208 m			7 m	0:00:06	4 kph	276° true
Trackpoint	S34.98406 W71.24960	07-06-2018 16:21:30 (UTC-4)	207 m			7 m	0:00:06	4 kph	287° true
Trackpoint	S34.98404 W71.24968	07-06-2018 16:21:36 (UTC-4)	207 m			8 m	0:00:06	5 kph	292° true
Trackpoint	S34.98401 W71.24974	07-06-2018 16:21:42 (UTC-4)	206 m			7 m	0:00:06	4 kph	299° true
Trackpoint	S34.98400 W71.24977	07-06-2018 16:21:48 (UTC-4)	206 m			3 m	0:00:06	2 kph	284° true
Trackpoint	S34.98400 W71.24977	07-06-2018 16:21:54 (UTC-4)	206 m			0 m	0:00:06	0.2 kph	6° true
Trackpoint	S34.98400 W71.24977	07-06-2018 16:22:00 (UTC-4)	205 m			0 m	0:00:06	0.2 kph	324° true
Trackpoint	S34.98400 W71.24977	07-06-2018 16:22:06 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	229° true
Trackpoint	S34.98399 W71.24983	07-06-2018 16:22:12 (UTC-4)	205 m			5 m	0:00:06	3 kph	277° true
Trackpoint	S34.98399 W71.24990	07-06-2018 16:22:18 (UTC-4)	205 m			7 m	0:00:06	4 kph	272° true
Trackpoint	S34.98398 W71.24998	07-06-2018 16:22:24 (UTC-4)	204 m			7 m	0:00:06	4 kph	279° true
Trackpoint	S34.98397 W71.25006	07-06-2018 16:22:30 (UTC-4)	206 m			7 m	0:00:06	4 kph	278° true
Trackpoint	S34.98395 W71.25014	07-06-2018 16:22:36 (UTC-4)	207 m			8 m	0:00:06	5 kph	284° true
Trackpoint	S34.98395 W71.25023	07-06-2018 16:22:42 (UTC-4)	208 m			8 m	0:00:06	5 kph	275° true
Trackpoint	S34.98393 W71.25030	07-06-2018 16:22:48 (UTC-4)	208 m			7 m	0:00:06	4 kph	286° true
Trackpoint	S34.98391 W71.25037	07-06-2018 16:22:54 (UTC-4)	208 m			7 m	0:00:06	4 kph	294° true
Trackpoint	S34.98386 W71.25044	07-06-2018 16:23:00 (UTC-4)	208 m			8 m	0:00:06	5 kph	311° true
Trackpoint	S34.98384 W71.25051	07-06-2018 16:23:06 (UTC-4)	207 m			7 m	0:00:06	4 kph	284° true
Trackpoint	S34.98382 W71.25057	07-06-2018 16:23:12 (UTC-4)	206 m			7 m	0:00:06	4 kph	293° true
Trackpoint	S34.98380 W71.25065	07-06-2018 16:23:18 (UTC-4)	205 m			7 m	0:00:06	4 kph	287° true
Trackpoint	S34.98379 W71.25073	07-06-2018 16:23:24 (UTC-4)	206 m			7 m	0:00:06	4 kph	277° true
Trackpoint	S34.98378 W71.25081	07-06-2018 16:23:30 (UTC-4)	206 m			7 m	0:00:06	4 kph	278° true
Trackpoint	S34.98377 W71.25088	07-06-2018 16:23:36 (UTC-4)	206 m			7 m	0:00:06	4 kph	282° true
Trackpoint	S34.98377 W71.25095	07-06-2018 16:23:42 (UTC-4)	206 m			6 m	0:00:06	4 kph	274° true
Trackpoint	S34.98376 W71.25103	07-06-2018 16:23:48 (UTC-4)	207 m			7 m	0:00:06	4 kph	280° true
Trackpoint	S34.98374 W71.25111	07-06-2018 16:23:54 (UTC-4)	207 m			7 m	0:00:06	4 kph	286° true
Trackpoint	S34.98371 W71.25117	07-06-2018 16:24:00 (UTC-4)	207 m			7 m	0:00:06	4 kph	294° true
Trackpoint	S34.98371 W71.25125	07-06-2018 16:24:06 (UTC-4)	209 m			7 m	0:00:06	4 kph	271° true
Trackpoint	S34.98370 W71.25127	07-06-2018 16:24:12 (UTC-4)	209 m			2 m	0:00:06	1.1 kph	310° true
Trackpoint	S34.98369 W71.25132	07-06-2018 16:24:18 (UTC-4)	210 m			5 m	0:00:06	3 kph	288° true
Trackpoint	S34.98368 W71.25138	07-06-2018 16:24:24 (UTC-4)	209 m			6 m	0:00:06	3 kph	284° true
Trackpoint	S34.98367 W71.25146	07-06-2018 16:24:30 (UTC-4)	209 m			7 m	0:00:06	4 kph	276° true
Trackpoint	S34.98365 W71.25154	07-06-2018 16:24:36 (UTC-4)	209 m			8 m	0:00:06	5 kph	288° true
Trackpoint	S34.98363 W71.25161	07-06-2018 16:24:42 (UTC-4)	208 m			7 m	0:00:06	4 kph	289° true
Trackpoint	S34.98362 W71.25168	07-06-2018 16:24:48 (UTC-4)	207 m			6 m	0:00:06	4 kph	282° true
Trackpoint	S34.98360 W71.25174	07-06-2018 16:24:54 (UTC-4)	207 m			6 m	0:00:06	4 kph	285° true
Trackpoint	S34.98357 W71.25182	07-06-2018 16:25:00 (UTC-4)	206 m			8 m	0:00:06	5 kph	296° true
Trackpoint	S34.98351 W71.25184	07-06-2018 16:25:06 (UTC-4)	206 m			7 m	0:00:06	4 kph	348° true
Trackpoint	S34.98344 W71.25183	07-06-2018 16:25:12 (UTC-4)	205 m			8 m	0:00:06	5 kph	5° true
Trackpoint	S34.98337 W71.25180	07-06-2018 16:25:18 (UTC-4)	203 m			8 m	0:00:06	5 kph	17° true
Trackpoint	S34.98336 W71.25179	07-06-2018 16:25:24 (UTC-4)	203 m			1 m	0:00:06	0.9 kph	35° true
Trackpoint	S34.98338 W71.25179	07-06-2018 16:25:30 (UTC-4)	204 m			2 m	0:00:06	1.3 kph	179° true
Trackpoint	S34.98334 W71.25180	07-06-2018 16:25:36 (UTC-4)	203 m			4 m	0:00:06	2 kph	352° true
Trackpoint	S34.98330 W71.25179	07-06-2018 16:25:42 (UTC-4)	202 m			5 m	0:00:06	3 kph	5° true
Trackpoint	S34.98323 W71.25178	07-06-2018 16:25:48 (UTC-4)	204 m			8 m	0:00:06	5 kph	7° true
Trackpoint	S34.98317 W71.25176	07-06-2018 16:25:54 (UTC-4)	203 m			7 m	0:00:06	4 kph	17° true
Trackpoint	S34.98312 W71.25175	07-06-2018 16:25:59 (UTC-4)	203 m			5 m	0:00:05	4 kph	14° true
Trackpoint	S34.98312 W71.25174	07-06-2018 16:26:06 (UTC-4)	202 m			1 m	0:00:07	0.5 kph	83° true
Trackpoint	S34.98306 W71.25173	07-06-2018 16:26:12 (UTC-4)	202 m			6 m	0:00:06	4 kph	2° true
Trackpoint	S34.98300 W71.25171	07-06-2018 16:26:18 (UTC-4)	202 m			8 m	0:00:06	5 kph	20° true
Trackpoint	S34.98294 W71.25169	07-06-2018 16:26:24 (UTC-4)	202 m			6 m	0:00:06	4 kph	15° true
Trackpoint	S34.98291 W71.25168	07-06-2018 16:26:30 (UTC-4)	202 m			4 m	0:00:06	2 kph	15° true
Trackpoint	S34.98287 W71.25167	07-06-2018 16:26:36 (UTC-4)	203 m			4 m	0:00:06	3 kph	11° true
Trackpoint	S34.98281 W71.25164	07-06-2018 16:26:42 (UTC-4)	204 m			7 m	0:00:06	4 kph	20° true
Trackpoint	S34.98279 W71.25163	07-06-2018 16:26:48 (UTC-4)	203 m			3 m	0:00:06	2 kph	28° true
Trackpoint	S34.98273 W71.25160	07-06-2018 16:26:54 (UTC-4)	203 m			7 m	0:00:06	4 kph	19° true
Trackpoint	S34.98267 W71.25156	07-06-2018 16:27:00 (UTC-4)	203 m			8 m	0:00:06	5 kph	26° true
Trackpoint	S34.98264 W71.25150	07-06-2018 16:27:06 (UTC-4)	204 m			6 m	0:00:06	4 kph	66° true
Trackpoint	S34.98263 W71.25144	07-06-2018 16:27:12 (UTC-4)	206 m			6 m	0:00:06	3 kph	79° true
Trackpoint	S34.98262 W71.25139	07-06-2018 16:27:18 (UTC-4)	209 m			5 m	0:00:06	3 kph	77° true
Trackpoint	S34.98262 W71.25132	07-06-2018 16:27:24 (UTC-4)	213 m			6 m	0:00:06	3 kph	88° true
Trackpoint	S34.98262 W71.25126	07-06-2018 16:27:30 (UTC-4)	215 m			6 m	0:00:06	4 kph	86° true
Trackpoint	S34.98263 W71.25119	07-06-2018 16:27:35 (UTC-4)	215 m			7 m	0:00:05	5 kph	105° true
Trackpoint	S34.98266 W71.25116	07-06-2018 16:27:42 (UTC-4)	215 m			4 m	0:00:07	2 kph	148° true
Trackpoint	S34.98267 W71.25114	07-06-2018 16:27:48 (UTC-4)	215 m			2 m	0:00:06	1.4 kph	108° true
Trackpoint	S34.98268 W71.25107	07-06-2018 16:27:54 (UTC-4)	216 m			7 m	0:00:06	4 kph	100° true
Trackpoint	S34.98268 W71.25101	07-06-2018 16:28:00 (UTC-4)	218 m			5 m	0:00:06	3 kph	97° true
Trackpoint	S34.98269 W71.25094	07-06-2018 16:28:06 (UTC-4)	220 m			7 m	0:00:06	4 kph	93° true
Trackpoint	S34.98270 W71.25087	07-06-2018 16:28:12 (UTC-4)	219 m			6 m	0:00:06	4 kph	106° true
Trackpoint	S34.98272 W71.25080	07-06-2018 16:28:18 (UTC-4)	220 m			7 m	0:00:06	4 kph	107° true
Trackpoint	S34.98274 W71.25073	07-06-2018 16:28:24 (UTC-4)	220 m			7 m	0:00:06	4 kph	110° true
Trackpoint	S34.98275 W71.25065	07-06-2018 16:28:30 (UTC-4)	220 m			7 m	0:00:06	4 kph	99° true
Trackpoint	S34.98276 W71.25057	07-06-2018 16:28:36 (UTC-4)	220 m			7 m	0:00:06	4 kph	94° true
Trackpoint	S34.98275 W71.25050	07-06-2018 16:28:42 (UTC-4)	220 m			6 m	0:00:06	4 kph	83° true
Trackpoint	S34.98275 W71.25044	07-06-2018 16:28:48 (UTC-4)	221 m			6 m	0:00:06	4 kph	91° true
Trackpoint	S34.98275 W71.25037	07-06-2018 16:28:54 (UTC-4)	223 m			6 m	0:00:06	4 kph	92° true
Trackpoint	S34.98277 W71.25029	07-06-2018 16:29:00 (UTC-4)	223 m			7 m	0:00:06	4 kph	101° true
Trackpoint	S34.98280 W71.25022	07-06-2018 16:29:06 (UTC-4)	224 m			8 m	0:00:06	5 kph	121° true
Trackpoint	S34.98283 W71.25013	07-06-2018 16:29:12 (UTC-4)	221 m			9 m	0:00:06	6 kph	114° true
Trackpoint	S34.98285 W71.25005	07-06-2018 16:29:18 (UTC-4)	219 m			7 m	0:00:06	4 kph	102° true
Trackpoint	S34.98286 W71.25003	07-06-2018 16:29:24 (UTC-4)	218 m			2 m	0:00:06	1.5 kph	119° true
Trackpoint	S34.98287 W71.25000	07-06-2018 16:29:30 (UTC-4)	216 m			3 m	0:00:06	2 kph	124° true
Trackpoint	S34.98290 W71.24992	07-06-2018 16:29:36 (UTC-4)	215 m			8 m	0:00:06	5 kph	108° true
Trackpoint	S34.98291 W71.24984	07-06-2018 16:29:42 (UTC-4)	214 m			8 m	0:00:06	5 kph	104° true
Trackpoint	S34.98293 W71.24976	07-06-2018 16:29:48 (UTC-4)	215 m			7 m	0:00:06	4 kph	104° true
Trackpoint	S34.98294 W71.24969	07-06-2018 16:29:54 (UTC-4)	215 m			7 m	0:00:06	4 kph	103° true
Trackpoint	S34.98296 W71.24964	07-06-2018 16:30:00 (UTC-4)	215 m			5 m	0:00:06	3 kph	109° true
Trackpoint	S34.98301 W71.24960	07-06-2018 16:30:06 (UTC-4)	213 m			7 m	0:00:06	4 kph	146° true
Trackpoint	S34.98301 W71.24952	07-06-2018 16:30:12 (UTC-4)	213 m			7 m	0:00:06	4 kph	96° true
Trackpoint	S34.98301 W71.24948	07-06-2018 16:30:18 (UTC-4)	213 m			3 m	0:00:06	2 kph	90° true
Trackpoint	S34.98301 W71.24946	07-06-2018 16:30:24 (UTC-4)	213 m			2 m	0:00:06	1.4 kph	81° true
Trackpoint	S34.98301 W71.24944	07-06-2018 16:30:30 (UTC-4)	212 m			1 m	0:00:06	0.9 kph	73° true
Trackpoint	S34.98301 W71.24939	07-06-2018 16:30:36 (UTC-4)	212 m			5 m	0:00:06	3 kph	93° true
Trackpoint	S34.98302 W71.24929	07-06-2018 16:30:42 (UTC-4)	212 m			9 m	0:00:06	5 kph	95° true
Trackpoint	S34.98305 W71.24922	07-06-2018 16:30:48 (UTC-4)	211 m			8 m	0:00:06	5 kph	124° true
Trackpoint	S34.98308 W71.24914	07-06-2018 16:30:54 (UTC-4)	211 m			8 m	0:00:06	5 kph	109° true
Trackpoint	S34.98310 W71.24906	07-06-2018 16:31:00 (UTC-4)	210 m			7 m	0:00:06	4 kph	109° true
Trackpoint	S34.98311 W71.24899	07-06-2018 16:31:06 (UTC-4)	210 m			7 m	0:00:06	4 kph	102° true
Trackpoint	S34.98312 W71.24892	07-06-2018 16:31:12 (UTC-4)	211 m			6 m	0:00:06	4 kph	101° true
Trackpoint	S34.98312 W71.24885	07-06-2018 16:31:18 (UTC-4)	211 m			6 m	0:00:06	4 kph	86° true
Trackpoint	S34.98314 W71.24880	07-06-2018 16:31:24 (UTC-4)	213 m			6 m	0:00:06	3 kph	112° true
Trackpoint	S34.98320 W71.24875	07-06-2018 16:31:30 (UTC-4)	212 m			8 m	0:00:06	5 kph	146° true
Trackpoint	S34.98326 W71.24870	07-06-2018 16:31:36 (UTC-4)	211 m			8 m	0:00:06	5 kph	149° true
Trackpoint	S34.98329 W71.24868	07-06-2018 16:31:42 (UTC-4)	211 m			4 m	0:00:06	2 kph	142° true
Trackpoint	S34.98330 W71.24867	07-06-2018 16:31:48 (UTC-4)	210 m			2 m	0:00:06	1.2 kph	167° true
Trackpoint	S34.98331 W71.24866	07-06-2018 16:31:54 (UTC-4)	210 m			1 m	0:00:06	0.8 kph	143° true
Trackpoint	S34.98337 W71.24865	07-06-2018 16:32:00 (UTC-4)	210 m			7 m	0:00:06	4 kph	171° true
Trackpoint	S34.98344 W71.24866	07-06-2018 16:32:06 (UTC-4)	210 m			8 m	0:00:06	5 kph	188° true
Trackpoint	S34.98350 W71.24865	07-06-2018 16:32:12 (UTC-4)	210 m			6 m	0:00:06	4 kph	165° true
Trackpoint	S34.98356 W71.24863	07-06-2018 16:32:18 (UTC-4)	212 m			7 m	0:00:06	4 kph	171° true
Trackpoint	S34.98364 W71.24865	07-06-2018 16:32:24 (UTC-4)	214 m			9 m	0:00:06	6 kph	187° true
Trackpoint	S34.98371 W71.24864	07-06-2018 16:32:30 (UTC-4)	214 m			8 m	0:00:06	5 kph	179° true
Trackpoint	S34.98376 W71.24863	07-06-2018 16:32:36 (UTC-4)	215 m			5 m	0:00:06	3 kph	163° true
Trackpoint	S34.98380 W71.24863	07-06-2018 16:32:42 (UTC-4)	215 m			4 m	0:00:06	3 kph	179° true
Trackpoint	S34.98383 W71.24864	07-06-2018 16:32:48 (UTC-4)	214 m			4 m	0:00:06	3 kph	195° true
Trackpoint	S34.98387 W71.24865	07-06-2018 16:32:54 (UTC-4)	215 m			4 m	0:00:06	2 kph	191° true
Trackpoint	S34.98390 W71.24865	07-06-2018 16:33:00 (UTC-4)	214 m			3 m	0:00:06	2 kph	189° true
Trackpoint	S34.98392 W71.24865	07-06-2018 16:33:06 (UTC-4)	213 m			2 m	0:00:06	1.5 kph	167° true
Trackpoint	S34.98396 W71.24865	07-06-2018 16:33:12 (UTC-4)	212 m			5 m	0:00:06	3 kph	179° true
Trackpoint	S34.98398 W71.24864	07-06-2018 16:33:18 (UTC-4)	211 m			2 m	0:00:06	1.1 kph	175° true
Trackpoint	S34.98399 W71.24864	07-06-2018 16:33:24 (UTC-4)	211 m			2 m	0:00:06	1.0 kph	152° true
Trackpoint	S34.98406 W71.24863	07-06-2018 16:33:30 (UTC-4)	210 m			7 m	0:00:06	4 kph	172° true
Trackpoint	S34.98412 W71.24861	07-06-2018 16:33:36 (UTC-4)	210 m			7 m	0:00:06	4 kph	171° true
Trackpoint	S34.98417 W71.24862	07-06-2018 16:33:42 (UTC-4)	209 m			6 m	0:00:06	4 kph	185° true
Trackpoint	S34.98420 W71.24865	07-06-2018 16:33:48 (UTC-4)	210 m			4 m	0:00:06	3 kph	217° true
Trackpoint	S34.98421 W71.24863	07-06-2018 16:33:54 (UTC-4)	211 m			2 m	0:00:06	1.2 kph	138° true
Trackpoint	S34.98422 W71.24863	07-06-2018 16:34:00 (UTC-4)	211 m			1 m	0:00:06	0.6 kph	158° true
Trackpoint	S34.98423 W71.24863	07-06-2018 16:34:06 (UTC-4)	212 m			1 m	0:00:06	0.4 kph	163° true
Trackpoint	S34.98423 W71.24862	07-06-2018 16:34:12 (UTC-4)	213 m			0 m	0:00:06	0.2 kph	149° true
Trackpoint	S34.98423 W71.24862	07-06-2018 16:34:18 (UTC-4)	214 m			0 m	0:00:06	0.1 kph	159° true
Trackpoint	S34.98424 W71.24862	07-06-2018 16:34:24 (UTC-4)	215 m			0 m	0:00:06	0.3 kph	183° true
Trackpoint	S34.98424 W71.24863	07-06-2018 16:34:30 (UTC-4)	215 m			0 m	0:00:06	0.3 kph	199° true
Trackpoint	S34.98424 W71.24863	07-06-2018 16:34:36 (UTC-4)	215 m			0 m	0:00:06	0.2 kph	253° true
Trackpoint	S34.98424 W71.24864	07-06-2018 16:34:42 (UTC-4)	214 m			1 m	0:00:06	0.8 kph	255° true
Trackpoint	S34.98425 W71.24866	07-06-2018 16:34:48 (UTC-4)	212 m			1 m	0:00:06	0.9 kph	260° true
Trackpoint	S34.98426 W71.24866	07-06-2018 16:34:54 (UTC-4)	212 m			1 m	0:00:06	0.6 kph	184° true
Trackpoint	S34.98425 W71.24866	07-06-2018 16:35:00 (UTC-4)	212 m			0 m	0:00:06	0.1 kph	24° true
Trackpoint	S34.98426 W71.24866	07-06-2018 16:35:06 (UTC-4)	211 m			0 m	0:00:06	0.1 kph	210° true
Trackpoint	S34.98425 W71.24866	07-06-2018 16:35:12 (UTC-4)	211 m			0 m	0:00:06	0.1 kph	346° true
Trackpoint	S34.98426 W71.24867	07-06-2018 16:35:18 (UTC-4)	211 m			1 m	0:00:06	0.4 kph	253° true
Trackpoint	S34.98426 W71.24867	07-06-2018 16:35:24 (UTC-4)	210 m			0 m	0:00:06	0.2 kph	177° true
Trackpoint	S34.98426 W71.24867	07-06-2018 16:35:30 (UTC-4)	210 m			0 m	0:00:06	0.1 kph	255° true
Trackpoint	S34.98426 W71.24867	07-06-2018 16:35:36 (UTC-4)	211 m			0 m	0:00:06	0.1 kph	28° true
Trackpoint	S34.98425 W71.24866	07-06-2018 16:35:42 (UTC-4)	211 m			1 m	0:00:06	0.3 kph	31° true
Trackpoint	S34.98425 W71.24866	07-06-2018 16:35:48 (UTC-4)	211 m			1 m	0:00:06	0.4 kph	52° true
Trackpoint	S34.98425 W71.24866	07-06-2018 16:35:54 (UTC-4)	211 m			0 m	0:00:06	0.2 kph	38° true
Trackpoint	S34.98425 W71.24865	07-06-2018 16:36:00 (UTC-4)	211 m			0 m	0:00:06	0.1 kph	41° true
Trackpoint	S34.98424 W71.24866	07-06-2018 16:36:06 (UTC-4)	211 m			0 m	0:00:06	0.2 kph	321° true
Trackpoint	S34.98424 W71.24866	07-06-2018 16:36:12 (UTC-4)	210 m			0 m	0:00:06	0.1 kph	313° true
Trackpoint	S34.98424 W71.24866	07-06-2018 16:36:18 (UTC-4)	210 m			0 m	0:00:06	0.2 kph	3° true
Trackpoint	S34.98424 W71.24866	07-06-2018 16:36:24 (UTC-4)	210 m			0 m	0:00:06	0.1 kph	353° true
Trackpoint	S34.98424 W71.24866	07-06-2018 16:36:30 (UTC-4)	209 m			0 m	0:00:06	0.2 kph	35° true
Trackpoint	S34.98423 W71.24866	07-06-2018 16:36:36 (UTC-4)	209 m			0 m	0:00:06	0.1 kph	351° true
Trackpoint	S34.98423 W71.24866	07-06-2018 16:36:42 (UTC-4)	210 m			0 m	0:00:06	0.1 kph	307° true
Trackpoint	S34.98423 W71.24866	07-06-2018 16:36:47 (UTC-4)	210 m			0 m	0:00:05	0.1 kph	219° true
Trackpoint	S34.98424 W71.24866	07-06-2018 16:36:54 (UTC-4)	210 m			0 m	0:00:07	0.1 kph	225° true
Trackpoint	S34.98424 W71.24867	07-06-2018 16:37:00 (UTC-4)	209 m			1 m	0:00:06	0.3 kph	245° true
Trackpoint	S34.98424 W71.24867	07-06-2018 16:37:06 (UTC-4)	209 m			0 m	0:00:06	0.2 kph	234° true
Trackpoint	S34.98424 W71.24867	07-06-2018 16:37:12 (UTC-4)	209 m			0 m	0:00:06	0.1 kph	173° true
Trackpoint	S34.98425 W71.24867	07-06-2018 16:37:18 (UTC-4)	209 m			1 m	0:00:06	0.3 kph	175° true
Trackpoint	S34.98425 W71.24867	07-06-2018 16:37:24 (UTC-4)	209 m			0 m	0:00:06	0.2 kph	165° true
Trackpoint	S34.98425 W71.24866	07-06-2018 16:37:30 (UTC-4)	208 m			0 m	0:00:06	0.2 kph	155° true
Trackpoint	S34.98425 W71.24866	07-06-2018 16:37:36 (UTC-4)	208 m			0 m	0:00:06	0.1 kph	151° true
Trackpoint	S34.98426 W71.24865	07-06-2018 16:37:42 (UTC-4)	208 m			2 m	0:00:06	1.0 kph	107° true
Trackpoint	S34.98434 W71.24861	07-06-2018 16:37:48 (UTC-4)	207 m			10 m	0:00:06	6 kph	158° true
Trackpoint	S34.98454 W71.24858	07-06-2018 16:37:54 (UTC-4)	207 m			23 m	0:00:06	14 kph	175° true
Trackpoint	S34.98473 W71.24856	07-06-2018 16:38:00 (UTC-4)	206 m			21 m	0:00:06	13 kph	174° true
Trackpoint	S34.98491 W71.24856	07-06-2018 16:38:06 (UTC-4)	205 m			20 m	0:00:06	12 kph	181° true
Trackpoint	S34.98509 W71.24855	07-06-2018 16:38:12 (UTC-4)	204 m			20 m	0:00:06	12 kph	176° true
Trackpoint	S34.98528 W71.24853	07-06-2018 16:38:18 (UTC-4)	203 m			21 m	0:00:06	13 kph	175° true
Trackpoint	S34.98545 W71.24849	07-06-2018 16:38:24 (UTC-4)	202 m			19 m	0:00:06	11 kph	170° true
Trackpoint	S34.98564 W71.24845	07-06-2018 16:38:30 (UTC-4)	202 m			22 m	0:00:06	13 kph	171° true
Trackpoint	S34.98580 W71.24844	07-06-2018 16:38:36 (UTC-4)	202 m			18 m	0:00:06	11 kph	177° true
Trackpoint	S34.98598 W71.24844	07-06-2018 16:38:42 (UTC-4)	202 m			19 m	0:00:06	12 kph	179° true
Trackpoint	S34.98614 W71.24843	07-06-2018 16:38:48 (UTC-4)	202 m			18 m	0:00:06	11 kph	177° true
Trackpoint	S34.98627 W71.24842	07-06-2018 16:38:54 (UTC-4)	202 m			15 m	0:00:06	9 kph	179° true
